idp;xl93;yl93;dep;csa;uta1;uta2;tm2;plisi;elisi;sfo;gest;incid;peupnr;dc;dcespar1;dcespar2;tplant;tpespar1;tpespar2;dist;iti;pentexp;portance;asperite;esspre;cac;ess_age_1
751632;748138;6706235;89;1;0;;3;0;;3;2;0;0;0;;;0;;;0;0;0;2;0;09;16;
751657;975643;6668315;25;1;0;;3;1;150;1;2;0;0;0;;;0;;;1;1;1;1;0;62;12;
751671;822436;6981432;08;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;1;1;0;12;10;
751680;372294;6447583;33;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;0;2;0;51;09;
751682;836016;6699492;21;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;2;1;0;11;13;
751694;765918;6446300;43;1;0;;3;2;42;4;0;0;0;0;;;0;;;0;0;1;1;2;17;09;
751701;496683;6508502;16;1;0;;3;1;220;1;1;0;0;0;;;0;;;0;0;0;1;0;10;06;
751709;549348;6593992;86;1;0;;3;0;;4;1;0;0;0;;;0;;;0;0;0;2;0;02;05;
751725;624388;6725265;41;1;0;;3;1;100;4;2;0;0;0;;;0;;;0;0;0;2;0;10;11;
751742;764123;6470294;43;3;0;;3;2;176;0;0;0;0;0;;;0;;;2;1;0;1;0;52;12;
751745;589943;6429798;46;1;0;;3;1;64;3;0;0;0;0;;;0;;;0;0;1;1;0;11;13;
751754;828191;6367845;07;1;0;;3;0;;4;2;0;0;0;;;0;;;0;0;0;2;0;06;10;
751764;741145;6588386;03;1;0;;3;0;;3;1;0;0;0;;;0;;;1;1;0;1;0;03;14;
751769;430424;6227327;64;1;0;;3;0;;4;0;0;0;0;;;0;;;0;0;4;;;25;09;
751782;732442;6504532;63;1;0;;3;0;;1;1;0;0;0;;;P;62;;0;0;1;1;0;62;09;
751795;912195;6726819;70;1;0;;3;2;120;1;2;0;0;0;;;0;;;0;0;0;2;0;03;13;
751796;593076;6565651;23;1;0;;2;0;;1;1;0;0;0;;;0;;;0;0;0;1;0;02;17;
751808;799817;6438020;43;1;0;;3;0;;1;1;1;0;8;;;I;62;;0;0;0;1;0;62;09;
751810;721983;6330785;12;1;0;;3;0;;4;0;0;0;0;;;0;;;0;0;1;2;1;05;09;
751824;585847;6417843;46;1;0;;3;1;164;1;0;0;0;0;;;0;;;2;1;0;1;0;33;07;
751825;913386;6632880;39;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;1;1;0;09;13;
751826;607421;6249833;11;1;0;;2;1;25;3;1;0;0;0;;;0;;;0;0;0;1;0;05;13;
751835;879748;6904982;55;1;0;;3;0;;3;2;0;0;8;;;0;;;2;1;0;2;0;09;13;
751836;494491;6726347;37;1;0;;3;0;;1;2;0;0;8;;;P;53CO;53CO;0;0;0;1;0;53;07;
751840;587729;6403841;46;1;0;6;3;0;;4;0;0;0;0;;;0;;;0;0;0;2;0;05;12;
751851;596916;7025318;80;1;0;;3;0;;1;2;0;0;0;;;0;;;1;1;0;1;0;53;06;
751854;557228;6220284;09;1;0;;3;0;;3;2;0;0;0;;;P;61;53CO;3;1;4;;;03;09;
751866;898717;6437175;38;1;0;;3;0;;1;1;0;0;0;;;0;;;0;0;0;2;0;09;13;
751869;907666;6664904;39;1;0;;3;0;;1;2;0;0;0;;;0;;;2;1;0;1;0;02;15;
751879;833657;6305862;13;1;0;2;2;0;;1;2;0;0;0;;;0;;;0;0;0;1;0;33;13;
751894;941069;6830499;54;2;X;;1;1;194;3;;0;0;0;;;0;;;0;0;0;2;0;25;NR;
751923;507585;6618320;86;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;0;1;0;03;09;
751932;909041;6243282;13;1;0;;3;0;;1;1;0;0;0;;;0;;;0;0;0;2;0;57;08;
751939;704579;6754570;89;1;0;;2;1;390;3;2;0;0;0;;;0;;;0;0;0;2;0;03;15;
751947;1051709;6337950;06;1;0;8;3;0;;1;0;0;0;0;;;0;;;0;0;3;1;1;63;12;
751964;761621;6882005;51;1;0;;3;0;;3;1;0;0;0;;;0;;;0;0;0;1;0;02;11;
751966;552946;6546002;87;1;0;;3;2;200;3;1;0;0;0;;;0;;;0;0;0;2;0;02;09;
751969;676637;6403096;12;1;0;;3;0;;1;0;0;0;0;;;0;;;0;0;0;2;1;52;10;
751985;874871;6569262;01;1;0;;3;1;260;2;0;0;0;0;;;0;;;1;1;1;1;0;13;07;
751988;655944;6437238;15;1;0;;2;1;23;3;0;0;0;0;;;0;;;0;0;0;1;0;17;06;
752033;986662;6440414;05;1;8;;3;0;;1;;1;0;0;;;0;;;4;1;2;1;1;58;10;
752046;443178;6199253;65;1;8;5;3;0;;2;;0;0;0;;;0;;;0;0;1;2;2;61;20;
752065;841825;6911303;08;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;2;1;0;02;13;
752068;752677;6534334;63;1;0;;3;0;;1;2;0;0;0;;;P;61;;0;0;1;1;0;61;09;
752097;893918;6693001;70;1;0;;3;1;200;1;2;0;0;8;;;0;;;1;1;0;1;0;11;15;
752140;825937;6923433;08;1;0;;3;1;190;1;2;0;0;0;;;0;;;0;0;0;1;0;15;09;
752156;428706;6261305;64;1;0;;3;0;;1;1;0;0;0;;;0;;;0;0;0;1;0;02;11;
752158;484130;6198914;65;1;8;0;3;0;;1;0;0;0;0;;;0;;;2;2;4;;;03;14;
752168;996319;6748077;68;1;0;;3;2;117;1;2;0;0;0;;;0;;;0;0;0;2;0;09;09;
752185;572412;6963552;76;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;0;1;0;09;15;
752235;903223;6612983;39;1;0;;3;0;;3;1;0;0;9;;;0;;;0;0;1;1;0;11;14;
752256;730203;6712383;89;1;0;;3;0;;1;2;0;0;8;;;P;64;;2;1;0;1;0;64;08;
752260;622045;6445515;19;1;0;;3;1;36;1;2;0;0;0;;;0;;;0;0;0;1;0;02;13;
752267;544285;6705948;37;1;0;;2;1;305;3;1;0;0;0;;;0;;;0;0;1;1;0;05;12;
752283;785983;6456121;43;1;0;;3;0;;1;1;0;0;0;;;0;;;0;0;2;1;0;52;09;
752284;1205150;6064913;2A;1;0;;3;0;;3;0;0;0;0;;;0;;;3;2;1;2;2;28;19;
752300;826142;6361869;07;1;0;;3;0;;3;0;0;0;0;;;0;;;0;0;0;2;0;57;09;
752309;590944;6549682;23;1;0;;3;0;;1;2;0;0;0;;;P;64;;1;1;0;1;0;64;06;
752319;736878;6556449;03;1;0;;3;0;;3;0;0;0;0;;;0;;;1;1;1;2;0;03;11;
752320;501392;6232734;31;1;0;;3;0;;1;2;0;0;7;64;;0;;;1;2;1;1;0;17;08;
752321;898704;6784894;52;1;0;;3;0;;1;2;0;0;8;;;0;;;0;0;0;1;0;02;17;
752327;742922;6798216;89;1;0;;3;0;;3;2;0;0;0;;;0;;;2;1;1;1;0;64;11;
752364;842336;6737410;21;1;0;;3;0;;3;2;0;0;0;;;0;;;1;1;0;2;0;03;15;
752385;790675;6538008;42;1;0;;2;1;191;4;1;1;0;8;;;0;;;1;1;2;1;0;10;06;
752404;916209;6728783;70;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;0;1;0;03;14;
752416;566317;6711761;41;1;0;;3;1;210;1;0;0;0;0;;;0;;;0;0;0;2;0;02;09;
752425;303243;6801865;22;1;0;;3;0;;1;2;0;0;0;;;P;73;;0;0;0;1;0;73;08;
752428;860356;6741253;52;1;0;;3;0;;1;2;0;0;8;;;0;;;2;1;1;2;0;17;07;
752438;688439;6736718;45;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;0;2;0;02;15;
752451;684578;6397035;12;1;0;;3;0;;4;0;0;0;0;;;0;;;0;0;1;0;0;13;06;
752453;833114;6593600;71;1;0;0;3;0;;3;0;0;0;0;;;0;;;2;1;2;1;0;10;09;
752468;1013803;6344273;06;1;0;6;3;0;;3;0;0;0;0;;;0;;;4;2;3;1;0;52;10;
752471;534265;6462232;24;1;0;;3;0;;1;2;0;0;8;;;0;;;1;1;1;1;0;05;09;
752479;631372;6843128;75;1;0;;3;0;;1;2;0;0;9;;;0;;;0;0;1;2;0;11;12;
752491;623048;6565401;23;1;0;;3;1;10;3;0;0;0;0;;;0;;;0;0;0;1;0;17;AA;
752493;583539;6859518;28;1;0;;3;2;119;1;2;0;0;0;;;0;;;0;0;0;1;0;03;14;
752506;845326;6853308;55;1;0;;3;0;;3;2;0;0;0;;;0;;;1;1;1;1;0;13;10;
752530;725514;6630485;58;1;0;;3;0;;3;1;0;0;0;;;0;;;0;0;0;1;0;02;13;
752537;829186;6601627;71;1;0;;3;0;;1;2;0;1;0;;;P;02;;1;1;0;1;0;02;NR;
752545;754116;6704186;89;1;0;;3;0;;3;1;0;0;0;;;0;;;1;1;0;2;0;03;11;
752553;487373;6832334;61;1;0;;3;0;;1;2;0;0;0;;;P;56;;0;0;0;1;0;56;05;
752560;483359;6830369;61;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;1;1;0;09;13;
752590;608417;6727398;41;1;0;;3;0;;1;2;0;0;0;;;0;;;1;1;0;2;0;02;10;
752614;453602;6372985;33;1;0;;3;1;170;4;2;0;0;0;;;0;;;1;1;0;1;0;10;07;
752624;592363;6719538;41;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;0;2;0;03;12;
752629;404721;6503266;17;1;0;;3;1;337;3;1;0;0;0;;;0;;;0;0;0;1;0;07;13;
752640;993676;6558248;74;1;0;0;3;0;;1;1;0;0;0;;;0;;;3;3;4;;;62;14;
752651;782904;6564052;42;1;0;;3;1;15;3;0;0;0;0;;;0;;;0;0;4;;;03;14;
752694;951062;6830413;54;1;0;;3;0;;3;2;0;0;8;;;0;;;1;1;0;1;0;03;13;
752716;517186;6812100;61;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;0;1;0;03;13;
752730;625269;7069060;62;3;0;;3;1;342;0;2;0;0;0;;;P;17C;;1;1;0;1;0;17;04;
752732;710050;6692568;58;1;0;;3;0;;3;2;0;0;0;;;0;;;0;0;0;2;0;03;13;
752733;840116;6711448;21;1;0;;3;2;190;3;2;0;0;0;;;0;;;2;1;0;2;0;03;16;
752737;1055635;6329924;06;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;4;;;62;14;
752750;502661;6506455;16;1;0;;3;0;;3;1;0;0;0;;;0;;;0;0;0;1;0;05;08;
752752;697394;6850568;77;1;0;;3;0;;3;2;0;0;0;;;P;02;;1;1;0;1;0;02;AA;
752771;523251;6218568;31;1;0;;3;1;329;1;2;0;0;7;10;02;0;;;1;1;0;1;0;02;11;
752792;630238;6469424;19;1;0;;3;0;;1;1;0;0;0;;;0;;;1;1;0;1;0;09;14;
752833;929276;6273077;83;1;0;;3;0;;4;0;0;0;0;;;0;;;1;2;0;1;0;05;08;
752848;580620;6509803;87;1;0;;3;1;227;1;2;0;0;0;;;0;;;2;1;0;1;0;64;04;
752870;790282;6374162;07;1;0;;3;0;;1;1;0;0;0;;;0;;;0;0;3;2;1;51;06;
752872;1015679;6330271;06;1;0;8;3;0;;3;0;0;0;0;;;0;;;4;2;4;;;13;10;
752873;760026;6458339;43;3;6;0;3;0;;0;0;1;0;8;;;0;;;1;1;0;1;0;52;10;
752883;663012;6565065;23;1;0;;3;0;;1;1;0;0;0;;;0;;;3;2;1;1;0;02;13;
752884;856537;6411561;26;1;0;;3;0;;4;0;0;0;0;;;0;;;1;1;1;1;0;05;11;
752889;987848;6346495;04;1;0;8;3;0;;1;0;0;0;0;;;0;;;0;0;0;1;1;52;09;
752901;435423;6349159;40;1;0;;3;0;;1;2;0;0;8;;;0;;;1;1;0;1;0;51;AA;
752916;984771;6568317;74;1;0;0;3;0;;1;2;0;0;0;;;0;;;0;0;0;2;0;62;14;
752923;371557;6357675;40;1;0;;3;0;;1;2;1;0;0;;;S;51;;0;0;0;2;0;51;07;
752929;618326;6717322;41;1;0;;3;0;;1;1;0;0;0;;;0;;;1;1;0;1;0;02;AA;
752943;903995;6702907;70;1;0;;3;0;;3;2;0;0;0;;;0;;;0;0;0;1;0;12;06;
752952;421518;6844870;50;1;0;;3;0;;1;2;0;0;0;;;P;53CO;;1;1;0;1;0;53;10;
752953;612598;6749347;45;1;0;;3;0;;3;2;0;0;0;;;0;;;0;0;0;2;0;03;12;
752959;701667;6290997;12;1;0;;3;0;;3;2;0;0;0;;;B;64;61;0;0;1;2;0;64;03;
752971;918763;6560892;01;2;0;;1;1;95;2;0;0;0;0;;;0;;;1;1;2;1;0;17;09;
752984;550981;6550015;87;1;0;;3;0;;1;0;0;0;0;;;0;;;1;1;1;1;0;02;15;
752989;680833;6782751;77;1;0;;3;1;215;1;1;0;0;0;;;0;;;0;0;0;2;0;02;05;
752998;810261;6373992;07;1;0;;3;0;;4;0;0;0;0;;;0;;;1;2;3;1;1;05;11;
753013;960450;6760379;88;1;0;;3;0;;1;2;0;0;8;;;0;;;1;1;0;2;0;09;10;
753034;692706;6768660;45;1;0;;3;1;335;3;2;0;0;0;;;0;;;0;0;0;2;0;02;14;
753035;744717;6774216;89;1;0;;3;0;;3;2;0;0;8;;;0;;;1;1;0;1;0;03;15;
753051;673497;6267259;34;1;0;;3;0;;1;2;0;0;0;;;P;62;54;0;0;0;2;0;54;10;
753054;658546;6746963;45;1;0;;3;0;;1;2;0;0;0;;;P;53CO;;0;0;0;2;0;53;06;
753059;862343;6389532;26;1;0;;3;0;;4;1;0;0;0;;;0;;;2;1;2;2;1;05;11;
753062;575726;6641735;36;1;0;;3;0;;3;1;0;0;0;;;0;;;0;0;0;2;0;02;11;
753063;941741;6676602;25;1;0;;3;0;;1;2;0;0;8;;;I;61;;1;1;0;1;0;61;08;
753066;864221;6375530;26;1;0;;3;0;;3;0;0;0;0;;;0;;;2;2;4;;;06;12;
753073;932093;6716655;70;1;0;;3;0;;1;2;0;0;0;;;0;;;1;1;0;2;0;03;15;
753074;640562;6151664;66;3;5;;3;0;;0;;0;0;0;;;0;;;4;2;4;;;58;08;
753081;760519;6752097;89;1;0;;3;0;;3;2;0;0;0;;;0;;;1;1;0;2;0;11;11;
753083;577322;6353977;46;1;0;;3;1;47;1;2;0;0;0;;;0;;;0;0;0;1;0;05;13;
753101;786354;6382188;07;1;0;;3;0;;3;0;0;0;0;;;0;;;3;2;2;2;0;10;14;
753103;764872;6794032;10;1;0;;3;1;80;1;2;0;0;9;;;0;;;2;1;0;1;0;03;13;
753112;922273;6736725;70;1;0;;3;0;;3;2;0;0;8;;;0;;;0;0;0;1;0;14;10;
753124;633832;6421438;15;1;0;;3;1;158;3;0;0;0;0;;;0;;;1;2;1;1;0;12;08;
753127;416030;6906877;50;1;0;;3;0;;1;2;0;0;8;;;0;;;0;0;0;1;0;03;11;
753138;720403;6498639;63;1;0;;3;0;;3;0;1;0;0;;;0;;;3;1;4;;;17;13;
753141;866249;6729212;52;1;0;;3;0;;1;2;0;0;0;;;0;;;2;1;2;1;0;09;14;
753154;908439;6754831;52;1;0;;3;0;;3;2;0;0;8;;;0;;;0;0;0;1;0;13;08;
753155;647547;6627145;18;1;0;;3;0;;1;2;0;0;8;;;0;;;0;0;0;1;0;03;19;
753168;855658;6659354;21;1;0;;3;1;190;1;2;0;0;0;;;0;;;0;0;0;1;0;24;09;
753185;884520;6529214;38;1;0;;3;2;195;3;0;0;0;0;;;0;;;0;0;0;1;0;03;10;
753187;582848;6178117;09;3;X;;3;0;;0;;0;0;0;;;0;;;4;2;3;1;1;12;NR;
753191;899566;6303300;84;1;0;;3;0;;3;2;0;0;0;;;0;;;1;1;1;2;0;57;11;
753195;900938;6463132;38;1;0;;3;0;;2;1;0;0;0;;;0;;;4;2;1;2;2;62;17;
753200;508307;6464445;24;1;0;;3;0;;3;1;0;0;0;;;0;;;1;1;0;1;0;10;15;
753210;737705;6890203;02;1;0;;3;0;;3;2;0;0;0;;;0;;;1;1;0;1;0;17;07;
753212;575857;6417927;46;1;0;;3;1;35;1;0;0;0;0;;;0;;;0;0;0;1;0;54;06;
753218;523082;6800059;61;1;0;;3;0;;1;2;0;0;0;;;0;;;1;1;1;1;0;03;14;
753227;604872;6183926;09;1;0;;3;0;;3;0;0;0;0;;;0;;;0;0;1;1;0;09;13;
753229;999973;6362374;04;3;8;;3;0;;0;;0;0;0;;;0;;;4;2;4;;;63;NR;
753247;760195;6478320;63;1;0;;3;0;;1;1;0;0;9;;;0;;;1;1;0;1;0;52;09;
753264;356656;6245914;64;1;0;;3;0;;3;2;0;0;8;;;0;;;1;1;2;1;0;07;14;
753281;965820;6340691;04;1;0;;3;0;;1;0;2;0;0;;;0;;;1;2;1;1;0;52;13;
753287;762229;6718107;89;1;0;;3;0;;1;2;0;0;8;;;0;;;0;0;0;2;0;03;15;
753313;378599;6485497;33;1;0;;3;0;;3;2;0;1;0;;;P;51;;2;1;0;2;0;02;NR;
753332;738739;6776266;89;1;0;;3;0;;1;2;0;0;0;;;0;;;1;1;0;1;0;11;14;
753337;769626;6294418;34;1;0;;3;0;;3;0;0;0;0;;;0;;;1;2;0;2;0;06;05;
753342;455402;6348994;47;1;0;;3;0;;1;2;0;0;0;;;S;51;;0;0;0;1;0;51;07;
753374;595086;6327854;82;1;0;;3;0;;4;0;0;0;0;;;0;;;1;2;2;1;0;05;15;
753390;762108;6350425;48;1;0;;3;0;;3;2;0;0;8;;;0;;;0;0;4;;;10;09;
753395;988636;6784118;88;1;0;;3;0;;2;2;0;0;0;;;0;;;0;0;3;2;1;61;10;
753405;409554;6605140;85;2;0;;1;1;234;4;1;0;0;9;;;0;;;0;0;0;1;0;17;AA;
753430;650553;6509218;19;1;0;;3;2;33;3;2;0;0;8;;;0;;;0;0;0;2;0;09;04;
753440;572927;6545836;87;1;0;;3;1;75;3;1;0;0;9;;;0;;;1;1;1;1;1;09;14;
753441;604861;7019254;80;1;0;;2;1;92;3;1;0;0;0;;;0;;;0;0;0;1;0;25;11;
753443;680357;6488985;63;1;0;;3;1;372;3;1;0;0;0;;;0;;;0;0;3;2;2;09;10;
753452;1225300;6084712;2A;3;0;8;3;0;;0;0;0;0;0;;;0;;;0;0;2;2;1;06;07;
753459;595748;6885401;75;1;0;;3;0;;3;2;0;0;9;;;0;;;1;1;0;1;0;03;11;
753464;438376;6465023;17;3;0;;3;0;;0;0;0;0;0;;;0;;;0;0;0;1;0;51;05;
753466;746936;6800180;10;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;0;1;0;03;15;
753506;828532;6407804;07;1;0;;3;0;;3;0;1;0;0;;;0;;;2;1;2;2;1;51;08;
753512;710703;6414798;48;1;6;0;3;0;;1;2;0;0;0;;;0;;;1;1;0;1;0;52;09;
753515;642488;6381404;12;1;0;;3;0;;3;0;0;0;0;;;0;;;0;0;1;2;0;14;06;
753562;906894;6574983;01;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;1;1;0;09;14;
753572;929888;6924539;57;1;0;;3;2;25;1;2;0;0;0;;;0;;;0;0;0;2;0;18;14;
753577;768450;6979894;02;1;0;;3;0;;3;0;0;0;0;;;0;;;1;2;1;1;0;02;12;
753579;401607;6367419;40;1;0;;3;0;;1;2;0;0;8;;;0;;;0;0;0;2;0;51;12;
753588;614777;6173855;09;1;0;;3;1;200;4;0;0;0;0;;;0;;;4;1;3;1;0;09;10;
753597;820643;6771572;10;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;1;2;0;09;16;
753599;858415;6397558;26;1;0;;3;0;;4;0;0;0;0;;;0;;;1;1;2;1;0;05;06;
753612;618283;6473521;19;1;0;2;3;0;;1;1;0;0;0;;;0;;;1;1;0;1;0;52;10;
753616;725873;6436649;15;1;0;;3;0;;1;2;0;0;0;;;P;62;;3;1;3;1;1;62;07;
753635;527593;6861983;27;1;0;;3;1;130;1;2;0;0;8;;;0;;;1;1;0;1;0;02;15;
753668;666647;6403180;12;1;0;;3;2;62;3;0;0;0;0;;;0;;;0;0;3;2;0;10;13;
753682;665976;6323265;12;1;0;;3;0;;3;0;0;0;0;;;0;;;2;2;2;2;1;05;10;
753701;425845;6399189;33;1;0;;3;0;;3;2;1;0;9;;;0;;;2;1;0;1;0;02;13;
753713;367130;6793350;35;1;0;;3;0;;1;1;0;0;0;;;0;;;1;1;0;1;0;02;11;
753716;917327;6858686;54;1;0;;3;0;;1;2;0;1;0;;;0;;;1;1;0;1;0;09;NR;
753735;940708;6556707;74;1;0;;3;0;;1;2;0;0;9;;;0;;;0;0;0;2;0;62;13;
753739;916639;6778744;88;1;0;;3;0;;1;2;0;1;9;;;0;;;0;0;0;2;0;09;NR;
753751;509715;6634290;86;1;0;;3;0;;4;2;0;1;3;10;14;0;;;0;0;0;2;0;02;NR;
753763;661551;6629025;18;1;0;;3;0;;3;2;0;0;0;;;0;;;0;0;0;1;0;03;15;
753770;365331;6573529;17;1;0;;2;0;;1;0;0;0;0;;;0;;;0;0;0;1;0;55;11;
753778;998369;6754055;68;1;0;;3;0;;1;2;0;0;9;;;0;;;1;1;0;2;0;09;15;
753779;933283;6622717;39;1;0;;3;2;166;3;2;0;0;8;;;0;;;0;0;0;2;1;09;13;
753790;916799;6564906;01;1;0;;3;0;;2;0;0;0;0;;;0;;;1;2;4;;;62;13;
753791;687428;6616817;03;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;0;1;0;03;19;
753807;229362;6810458;22;1;0;;3;1;155;3;0;1;0;0;;;0;;;0;0;0;1;0;25;07;
753815;855000;6465523;26;1;0;;3;0;;3;1;0;0;0;;;0;;;1;2;4;;;14;11;
753816;439785;6878699;14;1;0;;3;1;110;3;1;0;0;0;;;0;;;1;1;2;1;0;02;09;
753843;697841;6666690;18;1;0;;3;0;;3;2;0;0;0;;;0;;;1;1;0;1;0;03;14;
753846;494260;6940213;76;1;0;;3;0;;1;2;0;0;0;;;0;;;1;1;0;1;0;15;11;
753849;441812;6397059;33;1;0;;3;0;;3;1;0;0;0;;;0;;;1;1;0;1;0;03;13;
753850;688002;6329073;12;1;0;;3;2;267;3;1;0;0;0;;;0;;;0;0;2;1;1;17;13;
753864;966322;6514522;73;1;0;;3;1;230;1;1;0;0;0;;;0;;;0;0;4;;;03;16;
753869;656329;6721000;18;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;0;2;0;02;14;
753892;948735;6560634;74;1;0;;2;1;251;2;2;0;0;8;;;0;;;1;1;2;1;0;09;14;
753908;332894;6761651;35;1;0;;3;0;;1;2;1;0;9;;;0;;;1;1;0;1;0;02;09;
753921;384003;6413519;33;1;0;;3;0;;1;2;0;0;8;;;0;;;2;1;0;1;0;51;06;
753930;636010;6681200;18;1;0;;3;0;;3;2;0;0;0;;;0;;;0;0;0;2;0;03;13;
753954;703547;6276996;34;1;0;;3;2;240;4;0;0;0;0;;;0;;;0;0;1;2;1;10;08;
753968;227154;6784494;56;1;0;;3;0;;1;2;0;0;8;;;P;73;;0;0;0;1;0;73;08;
753986;796559;6759786;10;1;0;;3;0;;3;1;0;0;0;;;0;;;2;1;1;2;0;52;09;
753999;744143;6470463;43;1;0;;3;0;;1;2;0;0;8;;;0;;;2;1;1;1;0;61;13;
754001;508142;6444465;24;1;0;;3;1;64;1;1;0;0;0;;;0;;;0;0;0;1;0;05;11;
754020;816464;6515808;69;1;0;;3;0;;3;0;0;0;0;;;0;;;0;0;3;2;0;11;10;
754039;844840;6445629;26;1;0;;3;0;;4;0;0;0;0;;;0;;;1;2;4;;;05;09;
754047;838749;6785408;52;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;0;2;0;52;10;
754072;622463;6495466;19;1;0;;3;0;;0;2;0;2;3;64;;0;;;0;0;0;1;0;;NR;
754085;780855;6558075;42;1;0;;3;0;;3;2;0;0;0;;;0;;;0;0;0;1;0;03;13;
754088;962932;6816319;88;1;0;;3;0;;1;2;0;1;0;;;0;;;0;0;0;1;0;25;NR;
754095;363860;6393703;33;1;0;;3;0;;1;2;0;0;0;;;0;;;1;1;0;2;0;51;09;
754101;417985;6415238;33;1;0;;2;0;;1;2;0;0;0;;;0;;;1;1;0;1;0;14;NR;
754109;779824;6671992;58;1;0;;3;0;;1;2;0;0;0;;;P;62;64;1;1;0;1;0;62;06;
754110;514699;6512350;24;1;0;;3;0;;1;2;0;0;8;;;0;;;2;1;1;1;0;02;13;
754111;1015120;6841851;67;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;1;2;0;62;11;
754116;888299;6387312;26;3;8;0;3;0;;0;0;0;0;0;;;0;;;1;2;4;;;05;NR;
754127;350341;6695556;44;1;0;;3;0;;3;1;0;0;0;;;0;;;0;0;1;1;0;02;11;
754138;886569;6535191;01;1;0;;3;1;50;4;2;0;0;0;;;0;;;2;1;1;1;0;25;04;
754141;643654;6401375;15;1;0;;3;0;;3;0;0;0;0;;;0;;;1;2;4;;;03;17;
754181;745310;6844166;51;1;0;;3;2;209;4;1;0;0;0;;;0;;;0;0;0;2;0;33;04;
754199;962066;6368696;04;1;0;;3;0;;2;2;1;0;0;;;0;;;1;2;1;1;0;52;14;
754203;735167;6590435;03;1;0;;3;0;;3;2;0;0;0;;;0;;;2;1;0;1;0;02;13;
754240;454097;6432923;33;1;0;;2;1;347;3;0;0;0;0;;;0;;;1;1;0;1;0;02;14;
754242;642109;6455338;15;1;0;;3;1;65;3;0;0;0;0;;;0;;;1;1;4;;;02;09;
754247;451307;6337040;40;1;0;;3;0;;1;1;0;0;0;;;0;;;2;1;0;2;0;02;11;
754263;983350;6866111;57;1;0;0;3;0;;1;2;0;0;0;;;0;;;0;0;0;1;0;02;12;
754266;892898;6806929;88;1;0;;3;0;;3;1;0;0;0;;;0;;;2;1;1;1;0;12;11;
754267;639770;6295513;81;1;0;;3;1;35;3;0;0;0;0;;;0;;;0;0;0;1;0;13;07;
754294;792630;6767814;10;1;0;;3;0;;1;2;0;0;0;;;0;;;1;1;0;1;0;02;15;
754295;803566;6643811;71;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;0;1;0;09;15;
754303;460967;6297001;32;1;0;;3;0;;4;2;0;0;0;;;0;;;1;1;0;1;0;02;NR;
754307;934921;6464838;38;1;0;;3;0;;2;2;0;0;8;;;0;;;4;1;1;1;0;62;14;
754308;433550;6606941;79;1;0;;3;0;;4;1;0;0;0;;;0;;;0;0;2;1;0;02;05;
754321;386378;6459456;33;1;0;;3;0;;1;2;0;1;0;;;P;51;;0;0;0;1;0;51;NR;
754338;318481;6709806;44;1;0;;2;1;216;4;0;0;0;0;;;0;;;1;1;0;1;0;02;07;
754358;928772;6446907;38;1;0;;3;0;;1;0;1;0;0;;;0;;;3;2;3;1;2;09;15;
754369;804795;6435980;07;1;0;;3;0;;2;0;0;0;0;;;0;;;0;0;0;2;0;52;10;
754386;925012;6822643;54;1;0;;3;0;;3;2;0;0;8;;;0;;;0;0;0;2;0;03;15;
754403;911583;6423078;38;1;0;;3;0;;1;0;0;0;0;;;0;;;1;2;4;;;05;13;
754423;585921;6905471;27;1;0;;3;1;389;3;1;0;0;0;;;0;;;1;1;0;1;0;20;13;
754425;735843;6670366;58;1;0;;3;0;;3;2;0;0;0;;;0;;;0;0;0;1;0;03;13;
754440;576392;6721669;41;3;0;;3;0;;0;0;0;1;0;;;0;;;0;0;0;1;0;14;NR;
754451;803915;6449974;43;1;0;;3;0;;1;2;0;0;8;;;0;;;0;0;1;1;0;61;12;
754459;622885;7023102;80;1;0;;3;0;;1;2;0;1;0;;;P;09;17C;0;0;0;1;0;09;NR;
754464;818287;6377920;07;1;0;;3;1;181;3;0;0;0;0;;;0;;;1;1;1;2;1;06;11;
754473;460583;6734622;72;1;0;;3;0;;3;2;0;0;0;;;0;;;1;1;0;1;0;03;13;
754486;356820;6265891;64;1;0;;3;0;;3;1;0;0;9;;;0;;;1;1;1;1;0;02;11;
